JNR	DYRNR	MATR	BAKTFUND	DYREART	PRV_DATO	CHR_NR	AKTVNR	SEKTION	EPINR	SYSBEM	ANALYSE	region
A2636146	2	210		50	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636146	3	210		50	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636146	4	210		50	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636146	5	210		50	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636146	6	210		50	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636147	1	210		50	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636149	1	21		1	27OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636150	1	210		9	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636151	1	210		93	27OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636152	1	210		70	27OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636153	1	210		77	27OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636153	3	210		77	27OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636087	1	210		55	15OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636088	1	210		50	15OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636088	2	210		50	15OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636090	1	210		50	16OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636090	2	210		50	16OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636090	3	210		50	16OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636091	1	210		3	16OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636092	1	210		1	16OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636093	1	21		2	16OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636099	1	210		50	19OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636099	2	210		50	19OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636101	1	21		50	20OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636106	1	210		50	20OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636106	2	210		50	20OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636106	3	210		50	20OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636107	1	210		2	20OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636108	1	210		2	20OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636115	1	210		1	21OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636116	1	210		50	21OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636116	2	210		50	21OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636118	1	210		79	21OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636119	1	210		50	21OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636119	2	210		50	21OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636120	1	210		50	22OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636120	2	210		50	22OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636121	2	210		50	22OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636121	3	210		50	22OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636121	4	210		50	22OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636031	1	210		55	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636032	1	210		42	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636034	1	210		1	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636035	1	210		70	08OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636036	1	210		50	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636036	2	210		50	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636039	1	210		50	09OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636039	2	210		50	09OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636040	1	210		70	09OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636042	1	210		93	09OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636043	2	210		50	09OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636044	1	210		50	09OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636044	2	210		50	09OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636046	1	210		2	12OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636061	1	21		2	13OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636063	1	210		1	13OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636064	1	210		70	13OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636065	1	210		94	13OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636066	1	210		57	13OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636069	1	21		2	13OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636069	2	21		2	13OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636070	2	210		70	13OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636071	1	210		50	14OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636071	4	210		50	14OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636072	1	210		1	14OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636078	1	210		50	14OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636078	3	210		50	14OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636084	1	21		92	15OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636086	1	21		2	15OCT1998:00:00:00	1	5122	1pv	NA			NA
A2635996	3	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635996	4	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635996	5	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635996	6	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635996	7	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635997	1	210		92	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636000	1	21		50	06OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636000	2	21		50	06OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636000	3	21		50	06OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636001	1	210		1	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636002	1	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636002	2	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636003	1	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636003	2	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636003	3	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636004	2	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636004	3	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636007	1	210		70	06OCT1998:00:00:00	1	5126	1pv	NA			NA
A2636008	1	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636008	2	210		50	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636009	1	210		55	06OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636016	1	21		1	07OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636020	1	210		55	07OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636022	1	210		50	07OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636022	2	210		50	07OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636025	1	21		2	08OCT1998:00:00:00	1	5122	1pv	NA			NA
A2636030	1	210	camp	55	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2636030	2	210		55	08OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635959	1	210		50	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635959	2	210		50	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635960	1	210		55	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635961	1	210		50	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635961	2	210		50	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635967	1	210		70	01OCT1998:00:00:00	1	5126	1pv	NA			NA
A2635969	1	210		50	01OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635969	2	210		50	01OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635970	1	210		59	01OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635971	1	210		50	01OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635971	2	210		50	01OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635971	3	210		50	01OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635973	1	210		50	02OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635973	2	210		50	02OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635973	3	210		50	02OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635975	1	21		2	02OCT1998:00:00:00	1	5126	1pv	NA			NA
A2635978	1	66		70	02OCT1998:00:00:00	1	5126	1pv	NA			NA
A2635980	1	210		50	02OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635980	2	210		50	02OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635981	1	66		79	02OCT1998:00:00:00	1	5126	1pv	NA			NA
A2635983	1	210		51	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635989	1	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635992	1	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635992	2	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635993	2	21		93	05OCT1998:00:00:00	1	5122	1pv	NA			NA
A2635995	1	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635995	2	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635996	1	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635996	2	210		50	05OCT1998:00:00:00	1	5121	1pv	NA			NA
A2635916	3	210	camp	50	24SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635916	4	210	camp	50	24SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635917	1	21	camp	93	24SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635918	1	21		93	24SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635918	2	21		93	24SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635919	1	210		50	25SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635923	1	21		1	25SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635927	1	210		55	25SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635928	1	210		55	25SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635931	1	210		92	25SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635931	2	210		92	25SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635934	1	210		1	28SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635937	1	21		50	28SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635937	3	21		50	28SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635937	4	21		50	28SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635939	1	210		76	28SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635942	1	21		92	29SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635946	1	210		50	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635946	3	210		50	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635947	1	210		53	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635947	2	210	camp	53	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635947	3	210	camp	53	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635948	1	210		53	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635948	2	210		53	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635948	3	210		53	29SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635955	1	21		1	30SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635958	1	210		50	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635958	3	210		50	30SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635899	7	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	8	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	9	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	10	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	11	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	12	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	13	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	14	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	15	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	16	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	17	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	18	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	19	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	20	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	21	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	22	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	23	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	24	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	25	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	26	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	27	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	28	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	29	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635904	1	21		2	23SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635906	1	210		50	23SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635910	2	210		56	24SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635913	1	21		2	24SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635915	1	210		71	24SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635916	2	210		50	24SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	10	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	11	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	12	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635863	1	21		1	17SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635866	1	210		50	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635866	2	210		50	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635867	1	210		51	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635867	2	210		51	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635867	3	210		51	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635867	4	210		51	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635867	5	210		51	17SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635876	1	21		1	18SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635880	1	210		55	18SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635885	1	21		93	21SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635886	1	21		2	21SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635886	2	21		2	21SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635886	3	21		2	21SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635890	1	210		2	21SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635895	1	210		72	22SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635896	2	210		50	22SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635897	1	210		70	22SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635897	2	210		70	22SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635898	1	21		93	22SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635899	1	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	2	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	3	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	4	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	5	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635899	6	210		50	23SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635820	1	21		1	11SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635821	1	21		1	11SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635822	1	21		1	11SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635826	1	210		50	11SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635827	1	210		55	11SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635829	1	210		93	11SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635837	1	210		50	14SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635837	2	210		50	14SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635838	1	21		2	14SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635841	1	21		1	15SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635842	1	21		1	15SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635845	1	210		50	15SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635845	2	210		50	15SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635845	3	210		50	15SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635847	1	21		1	15SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635848	1	210		2	15SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635849	1	210		2	15SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635851	1	210		72	15SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635857	1	210		70	16SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635858	1	210		78	16SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635858	2	210		78	16SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635859	1	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	2	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	4	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	6	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	7	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	8	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635859	9	210		50	16SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635756	1	210		2	01SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635762	1	210		2	02SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635763	1	210		72	02SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635769	1	21		1	03SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635771	1	210		93	03SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635772	1	210		50	03SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635772	2	210		50	03SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635773	1	210		50	03SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635773	2	210		50	03SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635773	3	210		50	03SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635775	1	664		55	03SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635781	1	210	camp	1	04SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635791	1	210		50	07SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635793	1	21		1	08SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635794	1	210		9	08SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635795	1	210		50	08SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635797	1	210		1	08SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635798	1	210		75	08SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635799	1	210		9	08SEP1998:00:00:00	1	5126	1pv	NA			NA
A2635806	1	210		50	09SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635806	2	210		50	09SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635811	2	21		2	10SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635812	1	210		50	10SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635812	2	210		50	10SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635813	1	210		50	10SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635813	2	210		50	10SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635813	3	210		50	10SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635814	1	210		2	10SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635708	1	210		2	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635710	1	21		92	26AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635712	1	21		1	26AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635716	1	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635716	2	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635716	3	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635717	1	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635718	2	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635719	1	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635719	2	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635719	3	210		50	26AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635721	11	210		50	27AUG1998:00:00:00	1	5422	1pv	NA			NA
A2635727	3	21		50	27AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635730	2	210		50	27AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635731	1	210		50	27AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635732	2	210		50	27AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635738	1	21		1	28AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635742	1	210		70	28AUG1998:00:00:00	1	5126	1pv	NA			NA
A2635743	1	210		70	28AUG1998:00:00:00	1	5126	1pv	NA			NA
A2635744	1	210		50	28AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635747	1	21		1	31AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635748	1	21		2	31AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635750	1	210		50	31AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635751	1	210		50	31AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635751	2	210		50	31AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635753	1	21		50	01SEP1998:00:00:00	1	5122	1pv	NA			NA
A2635754	1	210		50	01SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635754	2	210		50	01SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635755	1	210		1	01SEP1998:00:00:00	1	5121	1pv	NA			NA
A2635652	1	210		78	19AUG1998:00:00:00	1	5126	1pv	NA			NA
A2635652	2	210		78	19AUG1998:00:00:00	1	5126	1pv	NA			NA
A2635653	1	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	2	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	5	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	6	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	7	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	8	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	9	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	10	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	11	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635653	12	210		93	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635654	1	210		2	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635654	2	210		2	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635657	1	21		1	20AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635665	1	210		1	20AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635679	1	210		50	21AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635693	1	210		43	24AUG1998:00:00:00	1	5126	1pv	NA			NA
A2635694	1	21		1	25AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635703	1	210		50	25AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635703	2	210		50	25AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635703	3	210		50	25AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635704	1	210		50	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635704	2	210		50	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635705	1	210		50	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635706	1	210		2	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635707	1	210		55	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635707	2	210		55	25AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635608	1	210		50	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635608	2	210		50	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635610	1	210		92	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635611	1	210		93	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635615	1	210		93	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635615	2	210		93	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635617	1	210		93	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635618	1	210		93	13AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635623	1	210		50	14AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635623	2	210		50	14AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635623	3	210		50	14AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635623	4	210		50	14AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635624	1	210		50	14AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635624	2	210		50	14AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635626	1	21		1	17AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635632	1	21		1	18AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635633	1	210		50	17AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635634	1	210		43	17AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635639	1	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635639	2	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635640	1	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635640	2	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635641	1	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635641	2	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635641	3	210		50	18AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635649	1	210		2	19AUG1998:00:00:00	1	5122	1pv	NA			NA
A2635651	1	210		50	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635651	2	210		50	19AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635529	1	210		50	04AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635529	2	210		50	04AUG1998:00:00:00	1	5121	1pv	NA			NA
A2635529	3	210		50	04AUG1998:00:00:00	1	5121	1pv	NA			NA
