Materialeart,Jnr,Dyrnr,Chrnr,Epi.nr,Prvdato,Resultat,region
Kloaksvaber,B14030,1,10597,2,05/14/05,NEG,R6
Kloaksvaber,B14031,1,10252,4,05/13/05,NEG,R3
Kloaksvaber,B14032,1,10252,5,05/13/05,NEG,R3
Kloaksvaber,B14033,1,10338,1,05/14/05,NEG,R3
Kloaksvaber,B14034,1,10561,1,05/14/05,NEG,R8
Kloaksvaber,B14035,1,10667,1,05/13/05,POS,R4
Kloaksvaber,B14036,1,10140,1,05/14/05,NEG,R4
Kloaksvaber,B14037,1,10140,2,05/14/05,NEG,R4
Kloaksvaber,B14038,1,10140,3,05/13/05,POS,R4
Kloaksvaber,B14039,1,10005,1,05/14/05,NEG,R6
Kloaksvaber,B14040,1,10005,2,05/14/05,NEG,R6
Kloaksvaber,B14041,1,10529,1,05/13/05,NEG,R7
Kloaksvaber,B14042,1,10005,1,05/17/05,NEG,R6
Kloaksvaber,B14043,1,10597,1,05/17/05,NEG,R6
Kloaksvaber,B14044,1,10140,1,05/17/05,NEG,R4
Kloaksvaber,B14045,1,10140,2,05/17/05,NEG,R4
Kloaksvaber,B14046,1,10140,3,05/17/05,NEG,R4
Kloaksvaber,B14047,1,10449,1,05/18/05,NEG,R5
Kloaksvaber,B14048,1,10244,3,05/18/05,NEG,R4
Kloaksvaber,B14049,1,10244,4,05/18/05,NEG,R4
Kloaksvaber,B14050,1,10244,5,05/18/05,NEG,R4
Kloaksvaber,B14051,1,10140,1,05/18/05,NEG,R4
Kloaksvaber,B14052,1,10352,1,05/18/05,NEG,R1
Kloaksvaber,B14053,1,10352,2,05/18/05,NEG,R1
Kloaksvaber,B14054,1,10501,9,05/19/05,NEG,NA
Kloaksvaber,B14055,1,10432,1,05/17/05,NEG,R2
Kloaksvaber,B14056,1,10005,1,05/17/05,NEG,R6
Kloaksvaber,B14057,1,10529,1,05/13/05,NEG,R7
Kloaksvaber,B14058,1,10529,1,05/17/05,NEG,R7
Kloaksvaber,B14059,1,10356,1,05/19/05,NEG,R2
Kloaksvaber,B14060,1,10356,3,05/18/05,NEG,R2
Kloaksvaber,B14061,1,0,5,05/18/05,NEG,NA
Kloaksvaber,B14062,1,10233,7,05/18/05,NEG,R6
Kloaksvaber,B14063,1,10548,2,05/19/05,NEG,R2
Kloaksvaber,B14064,1,10548,3,05/19/05,NEG,R2
Kloaksvaber,B14065,1,10190,1,05/13/05,NEG,R3
Kloaksvaber,B14066,1,10190,1,05/17/05,NEG,R3
Kloaksvaber,B14067,1,10141,2,05/17/05,NEG,R5
Kloaksvaber,B14068,1,10141,3,05/17/05,NEG,R5
Kloaksvaber,B14069,1,10141,5,05/17/05,NEG,R5
Kloaksvaber,B14070,1,10141,6,05/17/05,NEG,R5
Kloaksvaber,B14071,1,10501,9,05/19/05,NEG,NA
Kloaksvaber,B14072,1,10500,13,05/19/05,NEG,R4
Kloaksvaber,B14073,1,10500,14,05/19/05,NEG,R4
Kloaksvaber,B14074,1,10302,15,05/19/05,NEG,R4
Kloaksvaber,B14075,1,10244,1,05/19/05,NEG,R4
Kloaksvaber,B14076,1,10244,2,05/19/05,NEG,R4
Kloaksvaber,B14077,1,10244,5,05/19/05,NEG,R4
Kloaksvaber,B14078,1,10244,6,05/19/05,NEG,R4
Kloaksvaber,B14079,1,10403,1,05/11/05,NEG,R1
Kloaksvaber,B14080,1,10386,1,05/19/05,NEG,R1
Kloaksvaber,B14081,1,10142,1,05/17/05,NEG,R5
Kloaksvaber,B14082,1,10372,2,05/18/05,NEG,R5
Kloaksvaber,B14083,1,10402,1,05/17/05,POS,R1
Kloaksvaber,B14084,1,10618,2,05/11/05,NEG,NA
Kloaksvaber,B14085,1,10548,4,05/19/05,NEG,R2
Kloaksvaber,B14086,1,10411,1,05/12/05,POS,R1
Kloaksvaber,B14087,1,10209,5,05/12/05,POS,R1
Kloaksvaber,B14088,1,10209,6,05/18/05,NEG,R1
Kloaksvaber,B14089,1,10227,1,05/10/05,NEG,R1
Kloaksvaber,B14090,1,10227,2,05/10/05,NEG,R1
Kloaksvaber,B14091,1,10388,1,05/09/05,NEG,R1
Kloaksvaber,B14092,1,10388,2,05/09/05,NEG,R1
Kloaksvaber,B14093,1,10141,3,05/17/05,NEG,R5
Kloaksvaber,B14094,1,10141,4,05/17/05,NEG,R5
Kloaksvaber,B14095,1,10141,5,05/17/05,NEG,R5
Kloaksvaber,B14096,1,10141,6,05/17/05,NEG,R5
Kloaksvaber,B14097,1,10233,1,05/18/05,NEG,R6
Kloaksvaber,B14098,1,10233,2,05/18/05,NEG,R6
Kloaksvaber,B14099,1,10233,3,05/18/05,NEG,R6
Kloaksvaber,B14100,1,10233,4,05/18/05,NEG,R6
Kloaksvaber,B14101,1,10233,5,05/18/05,NEG,R6
Kloaksvaber,B14102,1,10233,6,05/19/05,NEG,R6
Kloaksvaber,B14103,1,10233,8,05/19/05,NEG,R6
Kloaksvaber,B14104,1,10178,2,05/17/05,NEG,NA
Kloaksvaber,B14105,1,10178,2,05/18/05,NEG,NA
Kloaksvaber,B14106,1,10178,3,05/13/05,NEG,NA
Kloaksvaber,B14107,1,10178,3,05/18/05,NEG,NA
Kloaksvaber,B14108,1,10178,3,05/19/05,NEG,NA
Kloaksvaber,B14109,1,10529,2,05/21/05,NEG,R7
Kloaksvaber,B14110,1,10632,1,05/21/05,NEG,R6
Kloaksvaber,B14111,1,10438,2,05/23/05,NEG,R3
Kloaksvaber,B14112,1,10634,1,05/23/05,NEG,R2
Kloaksvaber,B14113,1,10629,3,05/20/05,NEG,R6
Kloaksvaber,B14114,1,10548,4,05/19/05,NEG,R2
Kloaksvaber,B14115,1,10548,5,05/20/05,NEG,R2
Kloaksvaber,B14116,1,10563,4,05/20/05,NEG,R5
Kloaksvaber,B14117,1,10563,5,05/20/05,NEG,R5
Kloaksvaber,B14118,1,10200,1,05/23/05,NEG,R2
Kloaksvaber,B14119,1,10200,2,05/23/05,NEG,R2
Kloaksvaber,B14120,1,10637,1,05/21/05,NEG,R3
Kloaksvaber,B14121,1,10637,2,05/21/05,NEG,R3
Kloaksvaber,B14122,1,10548,5,05/20/05,NEG,R2
Kloaksvaber,B14123,1,10233,8,05/20/05,NEG,R6
Kloaksvaber,B14124,1,10438,1,05/23/05,NEG,R3
Kloaksvaber,B14125,1,10562,1,05/23/05,NEG,R8
Kloaksvaber,B14126,1,10328,1,05/23/05,NEG,R8
Kloaksvaber,B14127,1,10328,2,05/23/05,NEG,R8
Kloaksvaber,B14128,1,10501,6,05/20/05,NEG,NA
Kloaksvaber,B14129,1,10501,7,05/20/05,NEG,NA
Kloaksvaber,B14130,1,10501,8,05/20/05,NEG,NA
Kloaksvaber,B14131,1,10178,3,05/23/05,POS,NA
Kloaksvaber,B14132,1,10615,2,05/20/05,POS,NA
Kloaksvaber,B14133,1,10415,1,05/25/05,NEG,NA
Kloaksvaber,B14134,1,10295,1,05/24/05,NEG,R7
Kloaksvaber,B14135,1,10532,1,05/24/05,NEG,R4
Kloaksvaber,B14136,1,10532,2,05/24/05,NEG,R4
Kloaksvaber,B14137,1,10156,1,05/25/05,NEG,NA
Kloaksvaber,B14138,1,10156,2,05/25/05,NEG,NA
Kloaksvaber,B14139,1,10156,3,05/25/05,NEG,NA
Kloaksvaber,B14140,1,10156,5,05/25/05,NEG,NA
Kloaksvaber,B14141,1,10295,2,05/25/05,NEG,R7
Kloaksvaber,B14142,1,10615,2,05/24/05,POS,NA
Kloaksvaber,B14143,1,10615,2,05/26/05,POS,NA
Kloaksvaber,B14144,1,10178,3,05/24/05,POS,NA
Kloaksvaber,B14145,1,10178,3,05/25/05,POS,NA
Kloaksvaber,B14146,1,10156,4,05/26/05,NEG,NA
Kloaksvaber,B14147,1,10246,1,05/26/05,POS,R3
Kloaksvaber,B14148,1,10246,2,05/26/05,NEG,R3
Kloaksvaber,B14149,1,10630,1,05/26/05,NEG,R6
Kloaksvaber,B14150,1,10630,2,05/26/05,NEG,R6
Kloaksvaber,B14151,1,10630,3,05/26/05,NEG,R6
Kloaksvaber,B14152,1,10156,3,05/25/05,NEG,NA
Kloaksvaber,B14153,1,10572,1,05/25/05,NEG,R3
Kloaksvaber,B14154,1,10224,1,05/25/05,POS,R5
Kloaksvaber,B14155,1,10529,2,05/26/05,NEG,R7
Kloaksvaber,B14156,1,10200,3,05/24/05,NEG,R2
Kloaksvaber,B14157,1,10535,1,05/24/05,NEG,R1
Kloaksvaber,B14158,1,10196,3,05/26/05,NEG,R3
Kloaksvaber,B14159,1,10441,1,05/26/05,NEG,R3
Kloaksvaber,B14160,1,10441,2,05/26/05,NEG,R3
Kloaksvaber,B14161,1,10420,1,05/25/05,NEG,R5
Kloaksvaber,B14162,1,10596,3,05/26/05,NEG,R5
Kloaksvaber,B14163,1,10438,1,05/24/05,NEG,R3
Kloaksvaber,B14164,1,10438,1,05/25/05,NEG,R3
Kloaksvaber,B14165,1,10438,3,05/24/05,NEG,R3
Kloaksvaber,B14166,1,10615,2,05/30/05,POS,NA
Kloaksvaber,B14167,1,10491,1,05/27/05,NEG,NA
Kloaksvaber,B14168,1,10226,9,05/27/05,NEG,NA
Kloaksvaber,B14169,1,10394,10,05/30/05,NEG,R4
Kloaksvaber,B14170,1,10300,12,05/30/05,POS,R4
Kloaksvaber,B14171,1,10300,13,05/30/05,POS,R4
Kloaksvaber,B14172,1,10486,1,05/30/05,NEG,R8
Kloaksvaber,B14173,1,10246,4,05/27/05,POS,R3
Kloaksvaber,B14174,1,10196,4,05/27/05,NEG,R3
Kloaksvaber,B14175,1,10193,8,05/27/05,POS,R7
Kloaksvaber,B14176,1,10356,2,05/20/05,NEG,R2
Kloaksvaber,B14177,1,10224,1,05/25/05,POS,R5
Kloaksvaber,B14178,1,10224,2,05/25/05,POS,R5
Kloaksvaber,B14179,1,10420,2,05/24/05,POS,R5
Kloaksvaber,B14180,1,10596,3,05/26/05,NEG,R5
Kloaksvaber,B14181,1,10390,2,05/30/05,NEG,R1
Kloaksvaber,B14182,1,10377,1,05/23/05,NEG,R5
Kloaksvaber,B14183,1,10137,1,05/24/05,NEG,R5
Kloaksvaber,B14184,1,10384,2,05/26/05,NEG,R1
Kloaksvaber,B14185,1,10562,2,05/20/05,NEG,R8
Kloaksvaber,B14186,1,10430,1,05/27/05,NEG,R3
Kloaksvaber,B14187,1,10430,2,05/27/05,NEG,R3
Kloaksvaber,B14188,1,10430,3,05/27/05,NEG,R3
Kloaksvaber,B14189,1,10196,4,05/27/05,NEG,R3
Kloaksvaber,B14190,1,10196,2,05/26/05,NEG,R3
Kloaksvaber,B14191,1,10196,2,05/27/05,NEG,R3
Kloaksvaber,B14192,1,10529,2,05/27/05,NEG,R7
Kloaksvaber,B14193,1,10375,2,05/30/05,NEG,R7
Kloaksvaber,B14194,1,10033,1,05/30/05,NEG,R3
Kloaksvaber,B14195,1,10033,2,05/30/05,NEG,R3
Kloaksvaber,B14196,1,10529,3,06/01/05,NEG,R7
Kloaksvaber,B14197,1,10394,10,05/31/05,NEG,R4
Kloaksvaber,B14198,1,10394,11,05/31/05,NEG,R4
Kloaksvaber,B14199,1,10245,4,05/31/05,NEG,R4
Kloaksvaber,B14200,1,10245,5,05/31/05,NEG,R4
Kloaksvaber,B14201,1,10245,1,06/01/05,NEG,R4
Kloaksvaber,B14202,1,10245,2,06/01/05,NEG,R4
Kloaksvaber,B14203,1,10245,3,06/01/05,NEG,R4
Kloaksvaber,B14204,1,10600,2,06/01/05,NEG,R4
Kloaksvaber,B14205,1,10205,1,05/31/05,NEG,R2
Kloaksvaber,B14206,1,10435,1,06/01/05,NEG,R2
Kloaksvaber,B14207,1,10415,1,06/01/05,NEG,NA
Kloaksvaber,B14208,1,10375,1,05/31/05,NEG,R7
Kloaksvaber,B14209,1,10331,1,05/31/05,NEG,R6
Kloaksvaber,B14210,1,10390,1,05/31/05,POS,R1
Kloaksvaber,B14211,1,10543,1,06/02/05,NEG,R7
Kloaksvaber,B14212,1,10543,2,06/02/05,NEG,R7
Kloaksvaber,B14213,1,10193,2,06/01/05,POS,R7
Kloaksvaber,B14215,1,10600,3,06/02/05,NEG,R4
Kloaksvaber,B14216,1,10574,1,06/02/05,NEG,R6
Kloaksvaber,B14217,1,10129,3,06/02/05,NEG,R7
Kloaksvaber,B14218,1,10325,2,06/02/05,NEG,R8
Kloaksvaber,B14219,1,10615,2,05/31/05,POS,NA
Kloaksvaber,B14220,1,10615,2,06/01/05,POS,NA
Kloaksvaber,B14221,1,10491,1,05/31/05,NEG,NA
Kloaksvaber,B14222,1,10491,1,06/02/05,NEG,NA
Kloaksvaber,B14214,1,10193,5,06/01/05,NEG,R7
Kloaksvaber,B14223,1,10250,1,06/06/05,NEG,R2
Kloaksvaber,B14224,1,10250,2,06/06/05,NEG,R2
Kloaksvaber,B14225,1,10250,5,06/06/05,NEG,R2
Kloaksvaber,B14226,1,10250,6,06/06/05,NEG,R2
Kloaksvaber,B14227,1,10129,1,05/03/05,NEG,R7
Kloaksvaber,B14228,1,10129,3,06/02/05,NEG,R7
Kloaksvaber,B14229,1,10266,1,06/03/05,NEG,R6
Kloaksvaber,B14230,1,10266,2,06/03/05,NEG,R6
Kloaksvaber,B14231,1,10033,3,06/03/05,NEG,R3
Kloaksvaber,B14232,1,10033,3,06/06/05,NEG,R3
Kloaksvaber,B14233,1,10207,1,06/03/05,POS,R5
Kloaksvaber,B14234,1,10253,1,06/06/05,NEG,R2
Kloaksvaber,B14235,1,10187,1,06/03/05,POS,R8
Kloaksvaber,B14236,1,10187,2,06/03/05,POS,R8
Kloaksvaber,B14237,1,10320,1,06/06/05,NEG,NA
Kloaksvaber,B14239,1,10129,1,06/03/05,NEG,R7
Kloaksvaber,B14240,1,10325,1,06/03/05,POS,R8
Kloaksvaber,B14241,1,10327,1,06/06/05,NEG,R8
Kloaksvaber,B14242,1,10111,1,06/02/05,POS,R5
Kloaksvaber,B14243,1,10111,2,06/02/05,POS,R5
Kloaksvaber,B14244,1,10111,3,06/07/05,NEG,R5
Kloaksvaber,B14245,1,10381,1,06/06/05,NEG,R1
Kloaksvaber,B14246,1,10165,1,05/31/05,NEG,R5
Kloaksvaber,B14247,1,10165,2,06/01/05,NEG,R5
Kloaksvaber,B14248,1,10165,3,05/31/05,NEG,R5
Kloaksvaber,B14249,1,10390,1,05/30/05,POS,R1
Kloaksvaber,B14250,1,10491,1,06/06/05,NEG,NA
Kloaksvaber,B14251,1,10491,2,06/03/05,NEG,NA
Kloaksvaber,B14238,1,10320,2,06/06/05,NEG,NA
Kloaksvaber,B14252,1,10311,1,06/07/05,NEG,NA
Kloaksvaber,B14253,1,10127,4,06/07/05,NEG,R4
Kloaksvaber,B14254,1,10327,2,06/07/05,NEG,R8
Kloaksvaber,B14255,1,10153,2,06/08/05,POS,R3
Kloaksvaber,B14256,1,10153,3,06/08/05,POS,R3
Kloaksvaber,B14257,1,10153,4,06/08/05,POS,R3
Kloaksvaber,B14258,1,10127,5,06/08/05,NEG,R4
Kloaksvaber,B14259,1,10127,6,06/08/05,NEG,R4
Kloaksvaber,B14260,1,10100,2,06/08/05,NEG,R1
Kloaksvaber,B14261,1,10279,2,05/07/05,NEG,R6
Kloaksvaber,B14262,1,10529,3,05/07/05,NEG,R7
Kloaksvaber,B14263,1,10381,1,05/06/05,POS,R1
Kloaksvaber,B14264,1,10076,1,06/08/05,NEG,R5
Kloaksvaber,B14265,1,10076,3,06/08/05,NEG,R5
Kloaksvaber,B14266,1,10342,1,06/09/05,POS,R3
Kloaksvaber,B14267,1,10342,2,06/09/05,POS,R3
Kloaksvaber,B14268,1,10389,1,06/09/05,NEG,R1
Kloaksvaber,B14269,1,10389,2,06/10/05,NEG,R1
Kloaksvaber,B14270,1,10250,3,06/07/05,NEG,R2
Kloaksvaber,B14271,1,10250,4,06/07/05,NEG,R2
Kloaksvaber,B14272,1,10250,6,06/07/05,NEG,R2
Kloaksvaber,B14273,1,10211,1,06/08/05,NEG,R1
Kloaksvaber,B14274,1,10211,2,06/08/05,NEG,R1
Kloaksvaber,B14275,1,10211,3,06/09/05,POS,R1
Kloaksvaber,B14276,1,10211,4,06/09/05,POS,R1
Kloaksvaber,B14277,1,10211,5,06/09/05,POS,R1
Kloaksvaber,B14278,1,10211,6,06/09/05,POS,R1
Kloaksvaber,B14279,1,10153,1,06/09/05,POS,R3
Kloaksvaber,B14280,1,10342,1,06/09/05,POS,R3
Kloaksvaber,B14281,1,10537,2,06/09/05,NEG,R4
Kloaksvaber,B14282,1,10660,1,06/09/05,NEG,R4
Kloaksvaber,B14283,1,10660,2,06/09/05,NEG,R4
Kloaksvaber,B14284,1,10491,1,06/07/05,NEG,NA
Kloaksvaber,B14285,1,10491,1,06/10/05,NEG,NA
Kloaksvaber,B14286,1,10491,2,06/07/05,POS,NA
Kloaksvaber,B14287,1,10491,2,06/09/05,POS,NA
Kloaksvaber,B12941,1,10140,3,12/16/04,NEG,R4
Kloaksvaber,B12942,1,10500,3,12/16/04,NEG,R4
Kloaksvaber,B12943,1,10500,4,12/16/04,NEG,R4
Kloaksvaber,B12944,1,10491,1,12/17/04,NEG,NA
Kloaksvaber,B12945,1,10491,1,12/20/04,NEG,NA
Kloaksvaber,B12946,1,10388,1,12/13/04,NEG,R1
Kloaksvaber,B12947,1,10411,1,12/16/04,POS,R1
Kloaksvaber,B12948,1,10175,3,12/15/04,NEG,R2
Kloaksvaber,B12949,1,10227,1,12/16/04,NEG,R1
Kloaksvaber,B12950,1,10227,2,12/16/04,NEG,R1
Kloaksvaber,B12951,1,10668,1,12/15/04,POS,NA
Kloaksvaber,B12952,1,10668,2,12/14/04,NEG,NA
Kloaksvaber,B12953,1,10338,1,12/17/04,NEG,R3
Kloaksvaber,B12954,1,10438,1,12/20/04,NEG,R3
Kloaksvaber,B12955,1,10438,2,12/20/04,NEG,R3
Kloaksvaber,B12956,1,10156,1,12/20/04,NEG,NA
Kloaksvaber,B12957,1,10156,4,12/20/04,NEG,NA
Kloaksvaber,B12958,1,10545,1,12/17/04,NEG,NA
Kloaksvaber,B12959,1,10545,2,12/17/04,NEG,NA
Kloaksvaber,B12960,1,10637,2,12/21/04,NEG,R3
Kloaksvaber,B12961,1,10637,1,12/21/04,NEG,R3
Kloaksvaber,B12962,1,10153,2,12/21/04,POS,R3
Kloaksvaber,B12963,1,10153,1,12/21/04,POS,R3
Kloaksvaber,B12964,1,10153,3,12/20/04,POS,R3
Kloaksvaber,B12965,1,10141,6,12/17/04,NEG,R5
Kloaksvaber,B12966,1,10156,1,12/22/04,NEG,NA
Kloaksvaber,B12967,1,10140,1,12/17/04,NEG,R4
Kloaksvaber,B12968,1,10140,2,12/17/04,NEG,R4
Kloaksvaber,B12969,1,10562,1,12/17/04,NEG,R8
Kloaksvaber,B12970,1,10562,2,12/17/04,NEG,R8
Kloaksvaber,B12971,1,10302,5,12/20/04,NEG,R4
Kloaksvaber,B12972,1,10501,8,12/20/04,NEG,NA
Kloaksvaber,B12973,1,10501,9,12/20/04,NEG,NA
Kloaksvaber,B12975,1,10193,5,12/22/04,POS,R7
Kloaksvaber,B12976,1,10629,3,12/22/04,NEG,R6
Kloaksvaber,B12977,1,10449,1,12/22/04,NEG,R5
Kloaksvaber,B12978,1,10372,1,12/23/04,NEG,R5
Kloaksvaber,B12979,1,10224,2,12/22/04,NEG,R5
Kloaksvaber,B12980,1,10402,1,12/22/04,NEG,R1
Kloaksvaber,B12981,1,10403,1,12/21/04,NEG,R1
Kloaksvaber,B12982,1,10153,4,12/21/04,POS,R3
Kloaksvaber,B12983,1,10438,3,12/21/04,NEG,R3
Kloaksvaber,B12984,1,10563,4,12/23/04,POS,R5
Kloaksvaber,B12985,1,10563,5,12/23/04,POS,R5
Kloaksvaber,B12986,1,10156,2,12/21/04,NEG,NA
Kloaksvaber,B12987,1,10156,3,12/22/04,NEG,NA
Kloaksvaber,B12988,1,10156,5,12/21/04,NEG,NA
Kloaksvaber,B12974,1,10193,2,12/22/04,POS,R7
Kloaksvaber,B12989,1,10491,1,12/21/04,NEG,NA
Kloaksvaber,B12990,1,10491,1,12/22/04,NEG,NA
Kloaksvaber,B12991,1,10191,1,12/27/04,POS,NA
Kloaksvaber,B12992,1,10491,2,12/21/04,POS,NA
Kloaksvaber,B12994,1,10196,3,12/27/04,NEG,R3
Kloaksvaber,B12995,1,10529,1,12/27/04,NEG,R7
Kloaksvaber,B12996,1,10529,2,12/27/04,NEG,R7
Kloaksvaber,B12998,1,10501,7,12/27/04,NEG,NA
Kloaksvaber,B12993,1,10491,2,12/23/04,POS,NA
Kloaksvaber,B12997,1,10501,6,12/27/04,NEG,NA
Kloaksvaber,B12999,1,10420,1,12/28/04,POS,R5
Kloaksvaber,B13000,1,10137,1,12/28/04,POS,R5
Kloaksvaber,B13001,1,10548,4,12/28/04,NEG,R2
Kloaksvaber,B13002,1,10548,5,12/28/04,NEG,R2
Kloaksvaber,B13003,1,10279,2,12/29/04,NEG,R6
Kloaksvaber,B13004,1,10420,2,12/29/04,NEG,R5
Kloaksvaber,B13005,1,10596,3,12/29/04,NEG,R5
Kloaksvaber,B13006,1,10529,1,12/27/04,NEG,R7
Kloaksvaber,B13007,1,10253,1,12/28/04,NEG,R2
Kloaksvaber,B13008,1,10377,1,12/28/04,NEG,R5
Kloaksvaber,B13009,1,10634,1,12/29/04,NEG,R2
Kloaksvaber,B13010,1,10548,2,12/27/04,NEG,R2
Kloaksvaber,B13011,1,10548,3,12/27/04,NEG,R2
Kloaksvaber,B13012,1,10352,1,12/29/04,POS,R1
Kloaksvaber,B13013,1,10352,2,12/29/04,NEG,R1
Kloaksvaber,B13014,1,10111,1,12/30/04,NEG,R5
Kloaksvaber,B13016,1,10111,3,12/30/04,NEG,R5
Kloaksvaber,B13017,1,10196,2,12/30/04,NEG,R3
Kloaksvaber,B13018,1,10196,3,12/28/04,NEG,R3
Kloaksvaber,B13019,1,10196,4,12/27/04,NEG,R3
Kloaksvaber,B13020,1,10491,2,12/28/04,POS,NA
Kloaksvaber,B13021,1,10491,2,12/29/04,POS,NA
Kloaksvaber,B13022,1,10358,1,12/28/04,NEG,NA
Kloaksvaber,B13023,1,10358,1,12/30/04,NEG,NA
Kloaksvaber,B13024,1,10358,1,01/03/05,POS,NA
Kloaksvaber,B13025,1,10224,1,12/21/04,NEG,R5
Kloaksvaber,B13026,1,10402,1,12/22/04,NEG,R1
Kloaksvaber,B13027,1,10403,1,12/21/04,NEG,R1
Kloaksvaber,B13028,1,10372,2,12/22/04,NEG,R5
Kloaksvaber,B13029,1,10165,1,01/03/05,NEG,R5
Kloaksvaber,B13030,1,10165,2,01/03/05,NEG,R5
Kloaksvaber,B13031,1,10129,2,01/03/05,NEG,R7
Kloaksvaber,B13032,1,10311,1,01/03/05,NEG,NA
Kloaksvaber,B13033,1,10226,1,01/03/05,POS,NA
Kloaksvaber,B13034,1,10226,2,01/03/05,POS,NA
Kloaksvaber,B13035,1,10226,9,01/03/05,POS,NA
Kloaksvaber,B13036,1,10246,1,01/04/05,POS,R3
Kloaksvaber,B13015,1,10111,2,12/30/04,NEG,R5
Kloaksvaber,B13037,1,10532,1,01/04/05,POS,R4
Kloaksvaber,B13038,1,10532,2,01/04/05,NEG,R4
Kloaksvaber,B13039,1,10342,1,01/04/05,POS,R3
Kloaksvaber,B13040,1,10342,2,01/04/05,POS,R3
Kloaksvaber,B13041,1,10295,1,01/05/05,NEG,R7
Kloaksvaber,B13042,1,10328,1,01/05/05,NEG,R8
Kloaksvaber,B13043,1,10328,2,01/05/05,NEG,R8
Kloaksvaber,B13044,1,10127,4,01/05/05,NEG,R4
Kloaksvaber,B13045,1,10127,6,01/05/05,NEG,R4
Kloaksvaber,B13046,1,10191,1,01/04/05,NEG,NA
Kloaksvaber,B13047,1,10191,1,01/06/05,NEG,NA
Kloaksvaber,B13048,1,10358,1,01/04/05,POS,NA
Kloaksvaber,B13049,1,10358,1,01/05/05,POS,NA
Kloaksvaber,B13050,1,10127,4,01/06/05,NEG,R4
Kloaksvaber,B13051,1,10127,5,01/06/05,NEG,R4
Kloaksvaber,B13052,1,10300,12,01/06/05,NEG,R4
Kloaksvaber,B13053,1,10300,13,01/06/05,NEG,R4
Kloaksvaber,B13054,1,10535,1,01/05/05,NEG,R1
Kloaksvaber,B13055,1,10486,1,01/10/05,NEG,R8
Kloaksvaber,B13056,1,10300,13,01/07/05,NEG,R4
Kloaksvaber,B13057,1,10205,1,01/10/05,NEG,R2
Kloaksvaber,B13058,1,10574,1,01/06/05,NEG,R6
Kloaksvaber,B13059,1,10572,1,01/06/05,NEG,R3
Kloaksvaber,B13060,1,10435,1,01/06/05,NEG,R2
Kloaksvaber,B13061,1,10165,1,01/03/05,NEG,R5
Kloaksvaber,B13062,1,10165,3,01/04/05,NEG,R5
Kloaksvaber,B13063,1,10295,1,01/05/05,NEG,R7
Kloaksvaber,B13064,1,10295,2,01/04/05,POS,R7
Kloaksvaber,B13065,1,10100,2,01/10/05,NEG,R1
Kloaksvaber,B13066,1,10100,7,01/10/05,POS,R1
Kloaksvaber,B13067,1,10543,1,01/05/05,NEG,R7
Kloaksvaber,B13068,1,10543,2,01/05/05,NEG,R7
Kloaksvaber,B13069,1,10033,1,01/03/05,NEG,R3
Kloaksvaber,B13070,1,10033,2,01/03/05,NEG,R3
Kloaksvaber,B13071,1,10033,3,01/07/05,NEG,R3
Kloaksvaber,B13072,1,10200,1,01/07/05,NEG,R2
Kloaksvaber,B13073,1,10200,2,01/07/05,NEG,R2
Kloaksvaber,B13074,1,10200,3,01/07/05,NEG,R2
Kloaksvaber,B13075,1,10129,1,01/04/05,NEG,R7
Kloaksvaber,B13076,1,10129,2,01/03/05,NEG,R7
Kloaksvaber,B13077,1,10129,3,01/03/05,NEG,R7
Kloaksvaber,B13078,1,10246,1,01/04/05,POS,R3
Kloaksvaber,B13079,1,10246,2,01/04/05,NEG,R3
Kloaksvaber,B13080,1,10246,4,01/04/05,NEG,R3
Kloaksvaber,B13081,1,10386,1,01/04/05,NEG,R1
Kloaksvaber,B13082,1,10535,1,01/05/05,NEG,R1
Kloaksvaber,B13083,1,10211,1,01/10/05,NEG,R1
Kloaksvaber,B13084,1,10211,6,01/10/05,NEG,R1
Kloaksvaber,B13085,1,10384,1,01/05/05,NEG,R1
Kloaksvaber,B13086,1,10384,2,01/06/05,NEG,R1
Kloaksvaber,B13087,1,10100,1,01/10/05,NEG,R1
Kloaksvaber,B13088,1,10331,1,01/07/05,NEG,R6
Kloaksvaber,B13089,1,10187,1,01/10/05,NEG,R8
Kloaksvaber,B13090,1,10187,2,01/10/05,NEG,R8
Kloaksvaber,B13091,1,10394,10,01/07/05,NEG,R4
Kloaksvaber,B13092,1,10394,11,01/07/05,NEG,R4
Kloaksvaber,B13093,1,10300,13,01/07/05,NEG,R4
Kloaksvaber,B13095,1,10250,2,01/11/05,NEG,R2
Kloaksvaber,B13096,1,10207,1,01/11/05,NEG,R5
Kloaksvaber,B13097,1,10390,1,01/11/05,NEG,R1
Kloaksvaber,B13098,1,10390,2,01/11/05,NEG,R1
Kloaksvaber,B13099,1,10325,2,01/12/05,NEG,R8
Kloaksvaber,B13100,1,10660,1,01/12/05,NEG,R4
Kloaksvaber,B13101,1,10375,2,01/12/05,NEG,R7
Kloaksvaber,B13102,1,10211,2,01/12/05,NEG,R1
Kloaksvaber,B13103,1,10211,3,01/12/05,NEG,R1
Kloaksvaber,B13104,1,10375,1,01/13/05,NEG,R7
Kloaksvaber,B13105,1,10554,1,01/13/05,NEG,R1
Kloaksvaber,B13106,1,10554,2,01/13/05,NEG,R1
Kloaksvaber,B13107,1,10250,5,01/13/05,NEG,R2
Kloaksvaber,B13108,1,10615,1,01/11/05,POS,NA
